Time (UTCG),azimuth_1,elevation_1,range_1,azimuth_2,elevation_2,range_2,azimuth_3,elevation_3,range_3
23 Mar 2024 09:10:00.000,292.000,13.688,1617.507000,326.010,23.830,1180.950984,305.294,22.003,1240.441546
25 Mar 2024 04:06:00.000,127.227,44.456,769.568691,310.697,13.289,1638.225351,358.583,22.963,1208.911885
08 Mar 2024 09:59:00.000,125.791,14.459,1570.523330,278.573,7.801,1999.980793,89.841,12.539,1675.696657
07 Mar 2024 18:22:00.000,255.552,11.497,1742.822825,246.760,7.765,1999.985666,104.872,8.478,1942.370195
30 Mar 2024 02:13:00.000,77.542,14.315,1579.811994,147.238,21.642,1249.544443,343.047,25.937,1116.232529
09 Mar 2024 16:35:00.000,276.819,13.338,1635.709526,85.565,37.316,867.820073,285.361,12.860,1658.774722
23 Mar 2024 07:37:00.000,75.555,8.274,1970.152336,249.592,22.007,1237.103961,199.287,32.350,953.220263
31 Mar 2024 03:44:00.000,278.319,13.447,1627.019264,3.531,35.792,895.295790,268.556,7.733,1999.978613
17 Mar 2024 06:11:00.000,125.121,14.137,1586.946721,31.372,32.970,947.639610,316.955,17.256,1432.905435
06 Mar 2024 13:29:00.000,67.247,15.580,1517.127232,52.460,12.761,1668.812581,55.574,7.791,1999.970132
08 Mar 2024 11:35:00.000,235.330,13.652,1614.691779,297.678,13.777,1609.469395,237.841,36.263,881.596291
